width,height,channels,size_in_bytes,image_path,person
299,299,3,19839,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte177_2249.jpg,pins_RJ Mitte
299,299,3,24716,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte5_2202.jpg,pins_RJ Mitte
299,299,3,22174,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte126_2251.jpg,pins_RJ Mitte
299,301,3,22031,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte69_2204.jpg,pins_RJ Mitte
299,299,3,18656,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte99_2250.jpg,pins_RJ Mitte
299,299,3,15313,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte63_2207.jpg,pins_RJ Mitte
299,299,3,20802,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte22_2257.jpg,pins_RJ Mitte
299,299,3,16986,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte115_2232.jpg,pins_RJ Mitte
299,299,3,29809,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte32_2219.jpg,pins_RJ Mitte
299,299,3,14942,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte57_2200.jpg,pins_RJ Mitte
299,299,3,17119,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte140_2236.jpg,pins_RJ Mitte
299,299,3,14945,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte8_2262.jpg,pins_RJ Mitte
299,299,3,21522,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte147_2245.jpg,pins_RJ Mitte
299,299,3,22791,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte48_2240.jpg,pins_RJ Mitte
299,299,3,15386,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte24_2208.jpg,pins_RJ Mitte
299,299,3,16465,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte9_2246.jpg,pins_RJ Mitte
299,299,3,17434,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte141_2238.jpg,pins_RJ Mitte
299,299,3,21531,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte74_2197.jpg,pins_RJ Mitte
299,299,3,16855,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte96_2247.jpg,pins_RJ Mitte
299,299,3,15414,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte88_2239.jpg,pins_RJ Mitte
299,296,3,23299,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte68_2224.jpg,pins_RJ Mitte
299,299,3,17831,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte35_2259.jpg,pins_RJ Mitte
299,299,3,14960,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte94_2203.jpg,pins_RJ Mitte
299,299,3,22668,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte4_2222.jpg,pins_RJ Mitte
299,299,3,21310,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte13_2242.jpg,pins_RJ Mitte
299,299,3,16682,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte169_2215.jpg,pins_RJ Mitte
299,299,3,33629,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte82_2229.jpg,pins_RJ Mitte
299,299,3,25790,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte195_2237.jpg,pins_RJ Mitte
299,296,3,19738,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte77_2260.jpg,pins_RJ Mitte
299,299,3,16585,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte18_2253.jpg,pins_RJ Mitte
299,299,3,18451,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte171_2220.jpg,pins_RJ Mitte
299,299,3,17425,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte1_2248.jpg,pins_RJ Mitte
299,299,3,21483,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte121_2261.jpg,pins_RJ Mitte
299,299,3,20572,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte91_2255.jpg,pins_RJ Mitte
299,301,3,30714,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte61_2201.jpg,pins_RJ Mitte
299,299,3,22376,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte174_2258.jpg,pins_RJ Mitte
299,299,3,23960,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte105_2214.jpg,pins_RJ Mitte
299,299,3,18311,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte64_2209.jpg,pins_RJ Mitte
299,299,3,15041,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte143_2223.jpg,pins_RJ Mitte
299,299,3,19822,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte118_2213.jpg,pins_RJ Mitte
299,299,3,20503,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte173_2217.jpg,pins_RJ Mitte
299,299,3,15658,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte155_2218.jpg,pins_RJ Mitte
299,299,3,14396,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte149_2221.jpg,pins_RJ Mitte
299,299,3,19563,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte151_2206.jpg,pins_RJ Mitte
299,299,3,25243,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte6_2212.jpg,pins_RJ Mitte
299,299,3,18317,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte123_2235.jpg,pins_RJ Mitte
299,299,3,14444,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte7_2216.jpg,pins_RJ Mitte
299,299,3,18413,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte78_2195.jpg,pins_RJ Mitte
299,299,3,12763,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte47_2196.jpg,pins_RJ Mitte
299,299,3,19116,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte40_2252.jpg,pins_RJ Mitte
299,299,3,28508,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte172_2210.jpg,pins_RJ Mitte
299,299,3,21039,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_RJ Mitte/RJ Mitte62_2243.jpg,pins_RJ Mitte
299,299,3,25583,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee36.jpg,pins_sean pertwee
299,299,3,18017,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee37.jpg,pins_sean pertwee
299,299,3,29742,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee23.jpg,pins_sean pertwee
299,299,3,23473,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee35.jpg,pins_sean pertwee
299,299,3,16339,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee21.jpg,pins_sean pertwee
299,299,3,20118,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee20.jpg,pins_sean pertwee
299,299,3,25751,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee34.jpg,pins_sean pertwee
299,299,3,19974,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee30.jpg,pins_sean pertwee
299,299,3,17467,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee24.jpg,pins_sean pertwee
299,299,3,15930,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee18.jpg,pins_sean pertwee
299,299,3,19797,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee19.jpg,pins_sean pertwee
299,299,3,17059,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee25.jpg,pins_sean pertwee
299,299,3,17497,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee31.jpg,pins_sean pertwee
299,299,3,29846,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee27.jpg,pins_sean pertwee
299,299,3,26446,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee33.jpg,pins_sean pertwee
299,299,3,17843,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee32.jpg,pins_sean pertwee
299,299,3,27011,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee26.jpg,pins_sean pertwee
299,299,3,23622,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee82.jpg,pins_sean pertwee
299,299,3,20964,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee69.jpg,pins_sean pertwee
299,299,3,37214,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee41.jpg,pins_sean pertwee
299,299,3,20977,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee55.jpg,pins_sean pertwee
299,299,3,20373,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee54.jpg,pins_sean pertwee
299,299,3,20391,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee40.jpg,pins_sean pertwee
299,299,3,21795,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee68.jpg,pins_sean pertwee
299,299,3,19759,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee83.jpg,pins_sean pertwee
299,299,3,24355,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee81.jpg,pins_sean pertwee
299,299,3,18940,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee56.jpg,pins_sean pertwee
299,299,3,18963,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee42.jpg,pins_sean pertwee
299,299,3,22374,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee43.jpg,pins_sean pertwee
299,299,3,24400,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee57.jpg,pins_sean pertwee
299,299,3,23046,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee53.jpg,pins_sean pertwee
299,299,3,21505,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee47.jpg,pins_sean pertwee
299,299,3,25164,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee8.jpg,pins_sean pertwee
299,299,3,30169,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee9.jpg,pins_sean pertwee
299,299,3,31320,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee46.jpg,pins_sean pertwee
299,299,3,11621,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee52.jpg,pins_sean pertwee
299,299,3,22238,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee44.jpg,pins_sean pertwee
299,299,3,31217,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee50.jpg,pins_sean pertwee
299,299,3,18879,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee78.jpg,pins_sean pertwee
299,299,3,23600,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee79.jpg,pins_sean pertwee
299,299,3,24660,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee51.jpg,pins_sean pertwee
299,299,3,17828,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee45.jpg,pins_sean pertwee
299,299,3,23511,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee48.jpg,pins_sean pertwee
299,299,3,22501,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee60.jpg,pins_sean pertwee
299,299,3,17969,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee74.jpg,pins_sean pertwee
299,299,3,18143,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee7.jpg,pins_sean pertwee
299,299,3,22837,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee6.jpg,pins_sean pertwee
299,299,3,20771,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee75.jpg,pins_sean pertwee
299,299,3,20281,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee61.jpg,pins_sean pertwee
299,299,3,20279,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee49.jpg,pins_sean pertwee
299,299,3,25421,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee77.jpg,pins_sean pertwee
299,299,3,28488,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee63.jpg,pins_sean pertwee
299,299,3,22334,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee4.jpg,pins_sean pertwee
299,299,3,18964,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee5.jpg,pins_sean pertwee
299,299,3,24793,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee62.jpg,pins_sean pertwee
299,299,3,21853,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee76.jpg,pins_sean pertwee
299,299,3,24728,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee72.jpg,pins_sean pertwee
299,299,3,24163,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee66.jpg,pins_sean pertwee
299,299,3,24709,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee1.jpg,pins_sean pertwee
299,299,3,24787,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee0.jpg,pins_sean pertwee
299,299,3,26337,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee67.jpg,pins_sean pertwee
299,299,3,20900,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee73.jpg,pins_sean pertwee
299,299,3,27730,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee65.jpg,pins_sean pertwee
299,299,3,21653,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee71.jpg,pins_sean pertwee
299,299,3,25825,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee59.jpg,pins_sean pertwee
299,299,3,24439,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee2.jpg,pins_sean pertwee
299,299,3,22644,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee3.jpg,pins_sean pertwee
299,299,3,24980,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee58.jpg,pins_sean pertwee
299,299,3,18838,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee70.jpg,pins_sean pertwee
299,299,3,18626,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee64.jpg,pins_sean pertwee
299,299,3,18493,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee17.jpg,pins_sean pertwee
299,299,3,22719,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee16.jpg,pins_sean pertwee
299,299,3,14953,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee28.jpg,pins_sean pertwee
299,296,3,18386,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee14.jpg,pins_sean pertwee
299,299,3,29623,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee15.jpg,pins_sean pertwee
299,299,3,18346,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee29.jpg,pins_sean pertwee
299,299,3,23368,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee11.jpg,pins_sean pertwee
299,299,3,25871,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee39.jpg,pins_sean pertwee
299,299,3,18599,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee38.jpg,pins_sean pertwee
299,299,3,24843,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee10.jpg,pins_sean pertwee
299,299,3,21337,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee12.jpg,pins_sean pertwee
299,299,3,21295,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_sean pertwee/sean pertwee13.jpg,pins_sean pertwee
299,299,3,18456,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza26_1582.jpg,pins_maria pedraza
299,299,3,16129,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza77_1566.jpg,pins_maria pedraza
299,299,3,20953,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza30_1590.jpg,pins_maria pedraza
299,299,3,18822,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza143_1593.jpg,pins_maria pedraza
299,299,3,16690,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza130_1567.jpg,pins_maria pedraza
299,299,3,37024,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza8_1597.jpg,pins_maria pedraza
299,299,3,19919,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza17_1628.jpg,pins_maria pedraza
299,299,3,25565,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza2_1596.jpg,pins_maria pedraza
299,299,3,21599,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza161_1609.jpg,pins_maria pedraza
299,299,3,21617,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza123_1583.jpg,pins_maria pedraza
299,299,3,22030,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza42_1600.jpg,pins_maria pedraza
299,299,3,16863,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_maria pedraza/maria pedraza31_1594.jpg,pins_maria pedraza
